"","date","junin.temp_max","junin.humedad_max","junin.temp_med","junin.radiacion_med","junin.humedad_med","junin.temp_min","junin.humedad_min","tunuyan.temp_max","tunuyan.humedad_max","tunuyan.temp_med","tunuyan.radiacion_med","tunuyan.humedad_med","tunuyan.temp_min","tunuyan.humedad_min","agua_amarga.temp_max","agua_amarga.humedad_max","agua_amarga.temp_med","agua_amarga.radiacion_med","agua_amarga.humedad_med","agua_amarga.temp_min","agua_amarga.humedad_min","las_paredes.temp_max","las_paredes.humedad_max","las_paredes.temp_med","las_paredes.radiacion_med","las_paredes.humedad_med","las_paredes.temp_min","las_paredes.humedad_min","la_llave.temp_max","la_llave.humedad_max","la_llave.temp_med","la_llave.radiacion_med","la_llave.humedad_med","la_llave.temp_min","la_llave.humedad_min"
"2009-08-31",2009-08-31,21.19,58,14.1304347826087,220.347826086957,32.1304347826087,6.93,15,21.4,72,10.2083333333333,1,36.9166666666667,0.13,10,18.38,51,10.925,180.291666666667,32.25,3.57,15,21.1856087152924,44.9847133003014,10.5726752969767,68.5189740257551,25.4267891909724,2.56808610389872,13.127495400291,21.09,42,12.1708333333333,3.4785151587491,22.7916666666667,2.31,11
"2009-09-01",2009-09-01,19.15,51,12.575,196.5,34.4583333333333,6.11,23,20.52,63,9.77916666666667,1,29.0416666666667,0,11,17.69,46,9.79583333333333,218.5,29.7083333333333,1.67,18,13.8429707572779,48.3300996309931,8.73027505318831,-49.4339228584799,34.7904203504539,3.0305821990389,30.3968296392843,17.45,43,10.7,3.5071616137503,29.375,5.24,22
"2009-09-02",2009-09-02,18.43,73,11.3708333333333,165.083333333333,49.25,4.13,31,18.69,49,11.2833333333333,1,32.6666666666667,6.16,20,15.8,49,10.6375,169.25,38.0416666666667,7.06,28,11.16,60,9.5,1,50.5,8.16,40,19.13,56,11.3083333333333,3.53580806875149,31.4166666666667,2.29,22
"2009-09-03",2009-09-03,12.47,94,9.5375,97.875,68.0833333333333,3.98,52,12.93,73,9.375,1,53.25,7,35,11.62,77,7.87916666666667,103.583333333333,60.375,5.44,39,9.47,61,8.2,1,58,7,51,10.52,69,8.475,3.56445452375269,56.75,4.77,48
"2009-09-04",2009-09-04,15.44,99,6.78333333333333,146.833333333333,78.2083333333333,-0.71,47,13.65,77,7.58333333333333,1,61,3.03,37,11.8,80,6.95416666666667,172.666666666667,66.7083333333333,3.39,48,9.72,57,7.75,1,54.5,6.47,52,19.1,81,9.748,3.59369777989974,51.12,-1.88,30
"2009-09-05",2009-09-05,24.23,93,12.5541666666667,207.958333333333,60.0833333333333,2.21,26,21.16,81,10.0625,1,54.5416666666667,-0.43,22,18.69,76,10.6583333333333,45.125,55.6666666666667,2.98,31,23.05,66,12.8208333333333,1.66666666666667,48.6666666666667,3.9,32,24.44,65,12.9666666666667,3.62294103604679,44.25,2.44,24
"2009-09-06",2009-09-06,22.61,63,16.1458333333333,170.041666666667,49.0416666666667,10.31,33,17.43,86,12.7365384615385,1,56.1923076923077,9.52,37,17.2,73,12.3458333333333,37.5833333333333,57.875,8.47,34,17.84,76,12.4916666666667,1.75,58.4583333333333,7.44,47,20.24,70,13.725,3.65158749104798,52.25,8.13,40
"2009-09-07",2009-09-07,15.34,93,8.57916666666667,168.5,56.875,5.9,31,10.52,87,6.27407407407407,1,62,3.65,30,9.11,79,4.85833333333333,66.625,61.7083333333333,2.7,43,13.8139308075372,88.6753973308325,6.53436627328796,-31.2517009312232,55.5680548051565,-0.203620723474998,27.3869589590176,12.29,78,6.45,3.68023394604918,48.5833333333333,-0.73,17
"2009-09-08",2009-09-08,11.75,81,5.6,218.347826086957,57.5652173913044,2.13,33,9.39,75,6.38958333333333,1,43.5,0.83,30,7.36,75,2.60833333333333,179.166666666667,59.7916666666667,-0.35,41,6,45,2.63333333333333,1,38.3333333333333,-0.15,33,14.06,78,5.54583333333333,3.70888040105037,43.4166666666667,-5.2,16
"2009-09-09",2009-09-09,16.42,99,6.22083333333333,237.458333333333,58.0416666666667,-3.29,21,14.75,80,4.72083333333333,1,49.9583333333333,-3.01,10,12.93,68,4.6875,255.041666666667,46.4166666666667,-2.06,17,15.03,64,4.6125,2.54166666666667,37.5,-5.6,17,17.4,59,6.025,3.73752685605156,31.5,-4.54,11
